index,node,prompt,class_name,is_leaf,classidx
758,n02895154,"a photo of a breastplate, a type of armor.",breastplate,1,461
759,n01644900,"a photo of a tailed frog or bell toad, a type of amphibian.",tailed frog or bell toad,1,32
760,n02834778,"a photo of a bicycle or bike, a type of cycle.",bicycle or bike,0,99999
761,n01667114,"a photo of a mud turtle, a type of turtle.",mud turtle,1,35
762,n02865351,"a photo of a bolo tie, a type of necktie.",bolo tie,1,451
763,n03179701,"a photo of a desk, a type of furniture.",desk,1,526
764,n02125311,"a photo of a cougar or puma, a type of feline cat.",cougar or puma,1,286
765,n01687665,"a photo of a agamid lizard, a type of reptile.",agamid lizard,0,99999
766,n02277742,"a photo of a ringlet butterfly, a type of insect.",ringlet butterfly,1,322
767,n04532106,a photo of a vestment.,vestment,1,887
768,n04589890,"a photo of a window screen, a type of screen.",window screen,1,904
769,n02869837,"a photo of a poke bonnet hat, a type of hat.",poke bonnet hat,1,452
770,n03868242,"a photo of a oxcart or bullock cart, a type of cart.",oxcart or bullock cart,1,690
771,n02837789,"a photo of a bikini or two-piece, a type of swimsuit.",bikini or two-piece,1,445
772,n02132136,"a photo of a brown bear, a type of mammal.",brown bear,1,294
773,n01845132,"a photo of a water bird, a type of bird.",water bird,0,99999
774,n02917067,"a photo of a bullet train, a type of railroad train.",bullet train,1,466
775,n04429376,"a photo of a throne, a type of chair.",throne,1,857
776,n02691156,"a photo of a airplane or aeroplane, a type of craft vehicle.",airplane or aeroplane,0,99999
777,n03337140,"a photo of a file cabinet, a type of cabinet.",file cabinet,1,553
778,n02361337,"a photo of a marmot, a type of rodent.",marmot,1,336
779,n03929855,"a photo of a pickelhaube or spiked helmet, a type of helmet.",pickelhaube or spiked helmet,1,715
780,n01824575,"a photo of a coucal, a type of bird.",coucal,1,91
781,n02363005,"a photo of a beaver, a type of rodent.",beaver,1,337
782,n01632458,"a photo of a spotted salamander, a type of amphibian.",spotted salamander,1,28
783,n03379051,"a photo of a football helmet, a type of helmet.",football helmet,1,560
784,n03770439,"a photo of a miniskirt, a type of skirt.",miniskirt,1,655
785,n02117135,"a photo of a hyena or hyaena, a type of canine mammal.",hyena or hyaena,1,276
786,n04209133,"a photo of a shower cap, a type of cap.",shower cap,1,793
787,n02858304,"a photo of a boat, a type of watercraft.",boat,0,99999
788,n01496331,"a photo of a electric ray, a type of fish.",electric ray,1,5
789,n03485407,"a photo of a hand-held computer, a type of computer.",hand-held computer,1,590
790,n01629819,"a photo of a fire salamander, a type of amphibian.",fire salamander,1,25
791,n03180011,"a photo of a desktop computer, a type of computer.",desktop computer,1,527
792,n02883205,"a photo of a bow tie, a type of necktie.",bow tie,1,457
793,n02959942,"a photo of a railroad car, a type of railroad train.",railroad car,0,99999
794,n01663401,"a photo of a sea turtle or marine turtle, a type of turtle.",sea turtle or marine turtle,0,99999
795,n02084071,"a photo of a domestic dog, a type of canine mammal.",domestic dog,0,99999
796,n01742172,"a photo of a boa constrictor, a type of snake.",boa constrictor,1,61
797,n01608432,"a photo of a kite bird, a type of bird.",kite bird,1,21
798,n02167151,"a photo of a ground beetle, a type of insect.",ground beetle,1,302
799,n03982430,"a photo of a pool table or billiard table (snooker), a type of furniture.",pool table or billiard table (snooker),1,736
800,n01669191,"a photo of a box turtle, a type of turtle.",box turtle,1,37
801,n03887697,"a photo of a paper towel, a type of towel.",paper towel,1,700
802,n04591157,"a photo of a Windsor tie, a type of necktie.",Windsor tie,1,906
803,n03018349,"a photo of a china cabinet, a type of cabinet.",china cabinet,1,495
804,n01978455,"a photo of a rock crab, a type of crustacean.",rock crab,1,119
805,n04490091,"a photo of a truck or motortruck, a type of automotive vehicle.",truck or motortruck,0,99999
806,n02808304,"a photo of a bath towel, a type of towel.",bath towel,1,434
807,n02134084,"a photo of a polar bear, a type of mammal.",polar bear,1,296
808,n02422699,"a photo of a impala (antelope), a type of mammal.",impala (antelope),1,352
809,n02701002,"a photo of a ambulance, a type of emergency automotive vehicle.",ambulance,1,407
810,n02504458,"a photo of a African bush elephant, a type of mammal.",African bush elephant,1,386
811,n01727646,"a photo of a colubrid snake, a type of reptile.",colubrid snake,0,99999
812,n01773549,"a photo of a barn spider, a type of insect.",barn spider,1,73
813,n03347037,"a photo of a fire screen, a type of screen.",fire screen,1,556
814,n01689811,"a photo of a alligator lizard, a type of reptile.",alligator lizard,1,44
815,n02281787,"a photo of a gossamer-winged butterfly, a type of insect.",gossamer-winged butterfly,1,326
816,n04133789,"a photo of a sandal, a type of footwear.",sandal,1,774
817,n02115335,"a photo of a wild dog, a type of canine mammal.",wild dog,0,99999
818,n01641577,"a photo of a American bullfrog, a type of amphibian.",American bullfrog,1,30
819,n01773157,"a photo of a black and gold garden spider, a type of insect.",black and gold garden spider,1,72
820,n03045698,"a photo of a cloak, a type of coat.",cloak,1,501
821,n04428191,"a photo of a threshing machine, a type pf farming machine.",threshing machine,1,856
822,n04347754,"a photo of a submarine, a type of watercraft.",submarine,1,833
823,n02281406,"a photo of a sulphur butterfly, a type of insect.",sulphur butterfly,1,325
824,n01775062,"a photo of a wolf spider, a type of spider.",wolf spider,1,77
825,n01881171,"a photo of a phalanger or opossum or possum, a type of marsupial mammal.",phalanger or opossum or possum,0,99999
826,n01582220,"a photo of a magpie, a type of bird.",magpie,1,18
827,n01693334,"a photo of a green alligator lizard, a type of reptile.",green alligator lizard,1,46
828,n01580077,"a photo of a jay, a type of bird.",jay,1,17
829,n02484322,"a photo of a monkey, a type of primate.",monkey,0,99999
830,n02168699,"a photo of a long-horned beetle, a type of insect.",long-horned beetle,1,303
831,n04194289,"a photo of a ship, a type of watercraft.",ship,0,99999
832,n01614925,"a photo of a American bald eagle, a type of bird.",American bald eagle,1,22
833,n01817953,"a photo of a African grey parrot, a type of bird.",African grey parrot,1,87
834,n02037110,"a photo of a oystercatcher wading bird, a type of bird.",oystercatcher wading bird,1,143
835,n02356798,"a photo of a eastern fox squirrel, a type of mammal.",eastern fox squirrel,1,335
836,n02807133,"a photo of a swimming cap, a type of cap.",swimming cap,1,433
837,n04259630,"a photo of a sombrero,a type of hat.",sombrero,1,808
838,n01484850,"a photo of a great white shark, a type of fish.",great white shark,1,2
839,n02328150,"a photo of a Angora rabbit, a type of mammal.",Angora rabbit,1,332
840,n01753488,"a photo of a Saharan horned viper, a type of reptile.",Saharan horned viper,1,66
841,n03000247,"a photo of a chain mail or armor, a type of armor.",chain mail or armor,1,490
842,n02958343,"a photo of a car or automobile, a type of automotive vehicle.",car or automobile,0,99999
843,n02000954,"a photo of a wading bird, a type of bird.",wading bird,0,99999
844,n04065272,"a photo of a recreational vehicle or RV, a type of automotive vehicle.",recreational vehicle or RV,1,757
845,n02074367,"a photo of a dugong, a type of sea cow.",dugong,1,149
846,n02021795,"a photo of a sea bird, a type of bird.",sea bird,0,99999
847,n04515003,"a photo of a upright piano, a type of musical instrument.",upright piano,1,881
848,n01675722,"a photo of a banded gecko, a type of reptile.",banded gecko,1,38
849,n02924116,"a photo of a bus, a type of automotive vehicle.",bus,0,99999
850,n03388549,"a photo of a four-poster bed, a type of bed.",four-poster bed,1,564
851,n02346627,"a photo of a porcupine or hedgehog, a type of rodent.",porcupine or hedgehog,1,334
852,n01692333,"a photo of a Gila monster, a type of reptile.",Gila monster,1,45
853,n01632777,"a photo of a axolotl or mud puppy, a type of amphibian.",axolotl or mud puppy,1,29
854,n04252077,"a photo of a snowmobile, a type of tracked vehicle.",snowmobile,1,802
855,n04479046,"a photo of a trench coat, a type of raincoat.",trench coat,1,869
856,n03980874,"a photo of a poncho, a type of coat.",poncho,1,735
857,n01978287,"a photo of a Dungeness crab, a type of crustacean.",Dungeness crab,1,118
858,n02397096,"a photo of a warthog, a type of mammal.",warthog,1,343
859,n02536864,"a photo of a coho silver salmon, a type of fish.",coho silver salmon,1,391
860,n04136333,"a photo of a sarong, a type of skirt.",sarong,1,775
861,n01644373,"a photo of a tree frog, a type of amphibian.",tree frog,1,31
862,n01820546,"a photo of a lorikeet, a type of bird.",lorikeet,1,90
863,n02114855,"a photo of a coyote prairie wolf, a type of canine mammal.",coyote prairie wolf,1,272
864,n03642806,"a photo of a laptop computer, a type of computer.",laptop computer,1,620
865,n02667093,"a photo of a abaya, a type of robe.",abaya,1,399
866,n02704792,"a photo of a amphibious vehicle, a type of tracked vehicle.",amphibious vehicle,1,408
867,n01981276,"a photo of a Alaskan red king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica.",Alaskan red king crab,1,121
868,n04201297,"a photo of a shoji screen or room divider, a type of screen.",shoji screen or room divider,1,789
869,n01494475,"a photo of a hammerhead shark, a type of fish.",hammerhead shark,1,4
870,n02342885,"a photo of a hamster, a type of rodent.",hamster,1,333
871,n03201208,"a photo of a dining table, a type of furniture.",dining table,1,532
872,n02127052,"a photo of a lynx, a type of feline cat.",lynx,1,287
873,n01774384,"a photo of a southern black widow spider, a type of insect.",southern black widow spider,1,75
874,n02111626,"a photo of a Spitz dog, a type of canine mammal.",Spitz dog,0,99999
875,n02018207,"a photo of a American coot, a type of bird.",American coot,1,137
876,n02483708,"a photo of a siamang, a type of primate.",siamang,1,369
877,n04252225,"a photo of a snowplow or snowplough, a type of truck.",snowplow or snowplough,1,803
878,n02089078,"a photo of a black-and-tan Coonhound, a type of canine mammal.",black-and-tan Coonhound,1,165
879,n01728920,"a photo of a ring-necked snake, a type of reptile.",ring-necked snake,1,53
880,n03769881,"a photo of a minibus, a type of bus.",minibus,1,654
881,n02106662,"a photo of a German shepherd dog or alsatian, a type of canine mammal.",German shepherd dog or alsatian,1,235
882,n02099429,"a photo of a curly-coated retriever, a type of canine mammal.",curly-coated retriever,1,206
883,n02112350,"a photo of a Keeshond Spitz dog, a type of canine mammal.",Keeshond Spitz dog,1,261
884,n03770679,"a photo of a minivan, a type of automobile vehicle.",minivan,1,656
885,n02486410,"a photo of a baboon, a type of primate.",baboon,1,372
886,n02480495,"a photo of a orangutan, a type of primate.",orangutan,1,365
887,n02100583,"a photo of a Hungarian vizsla pointer, a type of canine mammal.",Hungarian vizsla pointer,1,211
888,n02109961,"a photo of a Eskimo husky dog, a type of canine mammal.",Eskimo husky dog,1,248
889,n03444034,"a photo of a go-kart, a type of automobile vehicle.",go-kart,1,573
890,n02095314,"a photo of a wire-haired fox Terrier, a type of canine mammal.",wire-haired fox Terrier,1,188
891,n02111277,"a photo of a Newfoundland dog, a type of canine mammal.",Newfoundland dog,1,256
892,n02013706,"a photo of a limpkin bird, a type of bird.",limpkin bird,1,135
893,n02110063,"a photo of a Alaskan Malamute dog, a type of canine mammal.",Alaskan Malamute dog,1,249
894,n01685808,"a photo of a desert grassland whiptail lizard, a type of reptile.",desert grassland whiptail lizard,1,41
895,n02102318,"a photo of a English cocker spaniel, a type of canine mammal.",English cocker spaniel,1,219
896,n03417042,"a photo of a garbage truck, a type of truck.",garbage truck,1,569
897,n02107142,"a photo of a Doberman, a type of canine mammal.",Doberman,1,236
898,n02087394,"a photo of a Rhodesian ridgeback, a type of canine mammal.",Rhodesian ridgeback,1,159
899,n02091635,"a photo of a otterhound, a type of canine mammal.",otterhound,1,175
900,n02486261,"a photo of a patas hussar monkey, a type of primate.",patas hussar monkey,1,371
901,n03785016,"a photo of a moped, a type of motor cycle.",moped,1,665
902,n02085620,"a photo of a Chihuahua, a type of canine mammal.",Chihuahua,1,151
903,n02109525,"a photo of a Saint Bernard dog (St Bernard), a type of canine mammal.",Saint Bernard dog (St Bernard),1,247
904,n02105412,"a photo of a Australian Kelpie, a type of canine mammal.",Australian Kelpie,1,227
905,n02090721,"a photo of a Irish wolfhound, a type of canine mammal.",Irish wolfhound,1,170
906,n02089867,"a photo of a Treeing Walker Coonhound or Walker foxhound, a type of canine mammal.",Treeing Walker Coonhound or Walker foxhound,1,166
907,n03792782,"a photo of a all-terrain mountain bike,  a type of cycle.",all-terrain mountain bike,1,671
908,n02105855,"a photo of a Shetland sheepdog, a type of canine mammal.",Shetland sheepdog,1,230
909,n01882714,"a photo of a koala bear, a type of marsupial mammal.",koala bear,1,105
910,n02107574,"a photo of a Greater Swiss Mountain dog, a type of canine mammal.",Greater Swiss Mountain dog,1,238
911,n03594945,"a photo of a jeep or landrover, a type of automobile vehicle.",jeep or landrover,1,609
912,n02088238,"a photo of a Basset hound, a type of canine mammal.",Basset hound,1,161
913,n02091032,"a photo of a Italian greyhound, a type of canine mammal.",Italian greyhound,1,171
914,n03393912,"a photo of a freight car, a type of railroad car.",freight car,1,565
915,n04285008,"a photo of a sports car, sport car, a type of automobile vehicle.",sports car,1,817
916,n02090379,"a photo of a redbone Coonhound, a type of canine mammal.",redbone Coonhound,1,168
917,n02104029,"a photo of a Hungarian kuvasz dog, a type of canine mammal.",Hungarian kuvasz dog,1,222
918,n03447447,"a photo of a gondola, a type of boat.",gondola,1,576
919,n02108672,"a photo of a English bulldog, a type of canine mammal.",English bulldog,0,99999
920,n02008041,"a photo of a heron, a type of bird.",heron,0,99999
921,n02487347,"a photo of a macaque monkey, a type of primate.",macaque monkey,1,373
922,n02174001,"a photo of a rhinoceros beetle, a type of insect.",rhinoceros beetle,1,306
923,n01677366,"a photo of a green iguana, a type of reptile.",green iguana,1,39
924,n02100877,"a photo of a Irish red setter, a type of canine mammal.",Irish red setter,1,213
925,n02097474,"a photo of a Tibetan Terrier, a type of canine mammal.",Tibetan Terrier,1,200
926,n03095699,"a photo of a container ship, a type of cargo ship.",container ship,1,510
927,n02493509,"a photo of a titi monkey, a type of primate.",titi monkey,1,380
928,n02484975,"a photo of a guenon monkey, a type of primate.",guenon monkey,1,370
929,n02091134,"a photo of a whippet, a type of canine mammal.",whippet,1,172
930,n02097658,"a photo of a Sydney silky Terrier, a type of canine mammal.",Sydney silky Terrier,1,201
931,n02110627,"a photo of a Affenpinscher monkey dog, a type of canine mammal.",Affenpinscher monkey dog,1,252
932,n02093056,"a photo of a bull Terrier, a type of canine mammal.",bull Terrier,0,99999
933,n02088364,"a photo of a beagle, a type of canine mammal.",beagle,1,162
934,n02111500,"a photo of a Great Pyrenees dog, a type of canine mammal.",Great Pyrenees dog,1,257
935,n03314780,"a photo of a face powder, a type of cosmetic.",face powder,1,551
936,n01739381,"a photo of a vine snake, a type of reptile.",vine snake,1,59
937,n02804414,"a photo of a bassinet, a type of baby's bed.",bassinet,1,431
938,n04128499,"a photo of a sailboat or sailing boat, a type of boat.",sailboat or sailing boat,0,99999
939,n02108000,"a photo of a EntleBucher Sennenhund, a type of canine mammal.",EntleBucher Sennenhund,1,241
940,n01740131,"a photo of a night snake, a type of reptile.",night snake,1,60
941,n01846331,"a photo of a duck, a type of bird.",duck,0,99999
942,n02107908,"a photo of a Appenzeller Sennenhund, a type of canine mammal.",Appenzeller Sennenhund,1,240
943,n02089973,"a photo of a English foxhound, a type of canine mammal.",English foxhound,1,167
944,n02086240,"a photo of a Shih-Tzu, a type of canine mammal.",Shih-Tzu,1,155
945,n04461696,"a photo of a tow truck, a type of truck.",tow truck,1,864
946,n04465501,"a photo of a tractor, a type of truck.",tractor,1,866
947,n02022684,"a photo of a shorebird, shore bird, a type of bird.",shorebird,0,99999
948,n01729977,"a photo of a smooth green grass snake, a type of reptile.",smooth green grass snake,1,55
949,n02098413,"a photo of a Lhasa Apso, a type of canine mammal.",Lhasa Apso,1,204
950,n02097298,"a photo of a Scottish Terrier, a type of canine mammal.",Scottish Terrier,1,199
951,n02101006,"a photo of a Gordon setter, a type of canine mammal.",Gordon setter,1,214
952,n02101388,"a photo of a Brittany spaniel, a type of canine mammal.",Brittany spaniel,1,215
953,n02071294,"a photo of a killer whale or orca, a type of aquatic mammal.",killer whale or orca,1,148
954,n02096177,"a photo of a cairn Terrier, a type of canine mammal.",cairn Terrier,1,192
955,n01682714,"a photo of a Carolina anole chameleon, a type of reptile.",Carolina anole chameleon,1,40
956,n02481823,"a photo of a chimpanzee or chimp, a type of primate.",chimpanzee or chimp,1,367
957,n02102973,"a photo of a Irish water spaniel, a type of canine mammal.",Irish water spaniel,1,221
958,n01665541,"a photo of a leatherback sea turtle, a type of turtle.",leatherback sea turtle,1,34
959,n04146614,"a photo of a school bus, a type of bus.",school bus,1,779
960,n02492660,"a photo of a howler monkey, a type of primate.",howler monkey,1,379
961,n02489166,"a photo of a proboscis monkey, a type of primate.",proboscis monkey,1,376
962,n02104882,"a photo of a Belgian sheepdog or Belgian shepherd, a type of canine mammal.",Belgian sheepdog or Belgian shepherd,0,99999
963,n02930766,"a photo of a cab or taxi, a type of automotive vehicle.",cab or taxi,1,468
964,n03930630,"a photo of a pickup truck, a type of truck.",pickup truck,1,717
965,n02101861,"a photo of a springer spaniel, a type of canine mammal.",springer spaniel,0,99999
966,n02113335,"a photo of a Poodle dog, a type of canine mammal.",Poodle dog,0,99999
967,n02087046,"a photo of a toy Terrier, a type of canine mammal.",toy Terrier,1,158
968,n02500267,"a photo of a indri or indris lemur (babakato), a type of primate.",indri or indris lemur (babakato),1,384
969,n02007558,"a photo of a flamingo, a type of bird.",flamingo,1,130
970,n02493793,"a photo of a Geoffroy's spider monkey, a type of primate.",Geoffroy's spider monkey,1,381
971,n03100240,"a photo of a convertible car, a type of automobile vehicle.",convertible car,1,511
972,n01753959,"a photo of a pit viper, a type of reptile.",pit viper,0,99999
973,n02104365,"a photo of a Schipperke dog, a type of canine mammal.",Schipperke dog,1,223
974,n02096585,"a photo of a Boston bull Terrier, a type of canine mammal.",Boston bull Terrier,1,195
975,n02110341,"a photo of a dalmatian or coach dog, a type of canine mammal.",dalmatian or coach dog,1,251
976,n02105251,"a photo of a Briard Berger de Brie French dog, a type of canine mammal.",Briard Berger de Brie French dog,1,226
977,n02116738,"a photo of a African hunting dog, a type of canine mammal.",African hunting dog,1,275
978,n02002075,"a photo of a stork, a type of bird.",stork,0,99999
979,n02107683,"a photo of a Bernese mountain dog, a type of canine mammal.",Bernese mountain dog,1,239
980,n02106166,"a photo of a Border collie dog, a type of canine mammal.",Border collie dog,1,232
981,n02480855,"a photo of a gorilla, a type of primate.",gorilla,1,366
982,n01687978,"a photo of a agama lizard, a type of reptile.",agama lizard,1,42
983,n02085936,"a photo of a Maltese Terrier dog, a type of canine mammal.",Maltese Terrier dog,1,153
984,n02093859,"a photo of a Kerry blue Terrier, a type of canine mammal.",Kerry blue Terrier,1,183
985,n03662601,"a photo of a lifeboat, a type of boat.",lifeboat,1,625
986,n02108422,"a photo of a Bull Mastiff dog, a type of canine mammal.",Bull Mastiff dog,1,243
987,n02006656,"a photo of a spoonbill bird, a type of bird.",spoonbill bird,1,129
988,n02100735,"a photo of a English setter, a type of canine mammal.",English setter,1,212
989,n02091467,"a photo of a Norwegian elkhound, a type of canine mammal.",Norwegian elkhound,1,174
990,n03131574,"a photo of a crib or baby cot, a type of baby's bed.",crib or baby cot,1,520
991,n02106030,"a photo of a collie, a type of canine mammal.",collie,1,231
992,n02088632,"a photo of a bluetick Coonhound, a type of canine mammal.",bluetick Coonhound,1,164
993,n04273569,"a photo of a speedboat, a type of boat.",speedboat,1,814
994,n02490219,"a photo of a marmoset monkey,a type of primate.",marmoset monkey,1,377
995,n02115913,"a photo of a dhole dog, a type of canine mammal.",dhole dog,1,274
996,n02090622,"a photo of a borzoi Russian hunting Wolfhound, a type of canine mammal.",borzoi Russian hunting Wolfhound,1,169
997,n03345487,"a photo of a fire engine, a type of truck.",fire engine,1,555
998,n04310018,"a photo of a steam locomotive, a type of railroad train.",steam locomotive,1,820
999,n02105505,"a photo of a Hunagrian Komondor sheepdog, a type of canine mammal.",Hunagrian Komondor sheepdog,1,228
1000,n01855672,"a photo of a goose, a type of bird.",goose,1,99
1001,n02106382,"a photo of a Bouvier des Flandres dog, a type of canine mammal.",Bouvier des Flandres dog,1,233
1002,n02108089,"a photo of a Boxer dog, a type of canine mammal.",Boxer dog,1,242
1003,n04606251,"a photo of a shipwreck, a type of destroyed ship.",shipwreck,1,913
1004,n02091244,"a photo of a Ibizan hound, Ibizan Podenco, a type of canine mammal.",Ibizan hound,1,173
1005,n04467665,"a photo of a trailer truck, a type of truck.",trailer truck,1,867
1006,n03670208,"a photo of a limousine or limo, a type of automobile vehicle.",limousine or limo,1,627
1007,n02488291,"a photo of a langur, a type of primate.",langur,1,374
1008,n02120079,"a photo of a Arctic white fox, a type of canine mammal.",Arctic white fox,1,279
1009,n02110958,"a photo of a Pug dog, a type of canine mammal.",Pug dog,1,254
1010,n03125729,"a photo of a cradle, a type of baby's bed.",cradle,1,516
1011,n02091831,"a photo of a Saluki or gazelle hound, a type of canine mammal.",Saluki or gazelle hound,1,176
1012,n03777568,"a photo of a Ford Model T car, a type of automobile vehicle.",Ford Model T car,1,661
1013,n03272562,"a photo of a electric locomotive, a type of railroad train.",electric locomotive,1,547
1014,n01688243,"a photo of a frilled-necked lizard, a type of reptile.",frilled-necked lizard,1,43
1015,n02056570,"a photo of a king penguin, a type of bird.",king penguin,1,145
1016,n02099849,"a photo of a Chesapeake Bay retriever, a type of canine mammal.",Chesapeake Bay retriever,1,209
1017,n02112826,"a photo of a Welsh corgi, a type of dog.",Welsh corgi,0,99999
1018,n02483362,"a photo of a gibbon, a type of primate.",gibbon,1,368
1019,n02096294,"a photo of a Australian Terrier, a type of canine mammal.",Australian Terrier,1,193
1020,n03344393,"a photo of a fireboat, a type of boat.",fireboat,1,554
1021,n02690373,"a photo of a airliner, a type of craft vehicle.",airliner,1,404
1022,n02093991,"a photo of a Irish Terrier, a type of canine mammal.",Irish Terrier,1,184
1023,n02099601,"a photo of a golden retriever, a type of canine mammal.",golden retriever,1,207
1024,n02098286,"a photo of a West Highland white Terrier, a type of canine mammal.",West Highland white Terrier,1,203
1025,n02110806,"a photo of a Basenji hunting dog, a type of canine mammal.",Basenji hunting dog,1,253
1026,n02497673,"a photo of a Madagascar ring-tailed lemur, a type of primate.",Madagascar ring-tailed lemur,1,383
1027,n02172182,"a photo of a dung beetle, a type of insect.",dung beetle,1,305
1028,n01737021,"a photo of a water snake, a type of reptile.",water snake,1,58
1029,n02093647,"a photo of a Bedlington Terrier, a type of canine mammal.",Bedlington Terrier,1,181
1030,n03977966,"a photo of a police van, a type of automobile vehicle.",police van,1,734
1031,n02099712,"a photo of a Labrador retriever, a type of canine mammal.",Labrador retriever,1,208
1032,n03673027,"a photo of a ocean liner ship, a type of passenger ship.",ocean liner ship,1,628
1033,n02112706,"a photo of a Brabancon griffon dog, a type of Belgian Brussels griffon dog.",Brabancon griffon dog,1,262
1034,n02092339,"a photo of a Weimaraner hound, a type of canine mammal.",Weimaraner hound,1,178
1035,n02101556,"a photo of a Clumber spaniel, a type of canine mammal.",Clumber spaniel,1,216
1036,n02109047,"a photo of a Great Dane dog, a type of canine mammal.",Great Dane dog,1,246
1037,n04592741,a photo of a airplane wing.,airplane wing,1,908
1038,n03445924,"a photo of a golfcart, golf cart, a type of automobile vehicle.",golfcart,1,575
1039,n02066245,"a photo of a grey whale, a type of aquatic mammal.",grey whale,1,147
1040,n02092002,"a photo of a Scottish deerhound, a type of canine mammal.",Scottish deerhound,1,177
1041,n02115641,"a photo of a dingo dog or warrigal, a type of canine mammal.",dingo dog or warrigal,1,273
1042,n02488702,"a photo of a black-and-white colobus monkey, a type of primate.",black-and-white colobus monkey,1,375
1043,n01664065,"a photo of a loggerhead sea turtle, a type of turtle.",loggerhead sea turtle,1,33
1044,n02120505,"a photo of a grey fox, gray fox, Urocyon cinereoargenteus, a type of canine mammal.",grey fox,1,280
1045,n02098105,"a photo of a soft-coated wheaten Terrier, a type of canine mammal.",soft-coated wheaten Terrier,1,202
1046,n02099267,"a photo of a flat-coated retriever, a type of canine mammal.",flat-coated retriever,1,205
1047,n02105641,"a photo of a Old English sheepdog or bobtail, a type of canine mammal.",Old English sheepdog or bobtail,1,229
1048,n02108254,"a photo of a Mastiff, a type of canine mammal.",Mastiff,0,99999
1049,n01728572,"a photo of a worm snake, a type of reptile.",worm snake,1,52
1050,n01735189,"a photo of a garter snake, a type of reptile.",garter snake,1,57
1051,n01729322,"a photo of a eastern hog-nosed snake or puff adder, a type of reptile.",eastern hog-nosed snake or puff adder,1,54
1052,n03895866,"a photo of a passenger coach, a type of railroad car.",passenger coach,1,705
1053,n02119022,"a photo of a red fox, a type of canine mammal.",red fox,1,277
1054,n02797295,"a photo of a wheelbarrow, a type of cart.",wheelbarrow,1,428
1055,n02096756,"a photo of a schnauzer, a type of canine mammal.",schnauzer,0,99999
1056,n02835271,"a photo of a bicycle-built-for-two or tandem bicycle, a type of cycle.",bicycle-built-for-two or tandem bicycle,1,444
1057,n02086346,"a photo of a toy spaniel, a type of canine mammal.",toy spaniel,0,99999
1058,n02086079,"a photo of a Pekingese dog, a type of canine mammal.",Pekingese dog,1,154
1059,n02088094,"a photo of a Afghan hound, a type of canine mammal.",Afghan hound,1,160
1060,n02106550,"a photo of a Rottweiler, a type of canine mammal.",Rottweiler,1,234
1061,n04037443,"a photo of a race car or racing car, a type of automobile vehicle.",race car or racing car,1,751
1062,n03791053,"a photo of a motor scooter, a type of motor cycle.",motor scooter,1,670
1063,n02088466,"a photo of a bloodhound, a type of canine mammal.",bloodhound,1,163
1064,n02951358,"a photo of a canoe, a type of boat.",canoe,1,472
1065,n03796401,"a photo of a moving van, a type of truck.",moving van,1,675
1066,n02119789,"a photo of a kit fox, a type of canine mammal.",kit fox,1,278
1067,n02094258,"a photo of a Norwich Terrier, a type of canine mammal.",Norwich Terrier,1,186
1068,n04147183,"a photo of a schooner, a type of sailing ship.",schooner,1,780
1069,n04204347,"a photo of a shopping cart, a type of cart.",shopping cart,1,791
1070,n02100236,"a photo of a German short-haired pointer, a type of canine mammal.",German short-haired pointer,1,210
1071,n02107312,"a photo of a Miniature pinscher dog, a type of canine mammal.",Miniature pinscher dog,1,237
1072,n02111129,"a photo of a Leonberger dog, a type of canine mammal.",Leonberger dog,1,255
1073,n02094433,"a photo of a Yorkshire Terrier, a type of canine mammal.",Yorkshire Terrier,1,187
1074,n02687172,"a photo of a aircraft carrier, a type of ship.",aircraft carrier,1,403
1075,n02494079,"a photo of a common squirrel monkey, a type of primate.",common squirrel monkey,1,382
1076,n02110185,"a photo of a Siberian husky dog, a type of canine mammal.",Siberian husky dog,1,250
1077,n02096437,"a photo of a Dandie Dinmont Terrier, a type of canine mammal.",Dandie Dinmont Terrier,1,194
1078,n02012849,"a photo of a crane bird, a type of bird.",crane bird,1,134
1079,n03676483,"a photo of a lipstick or lip rouge, a type of cosmetic.",lipstick or lip rouge,1,629
1080,n02095412,"a photo of a wire-haired Terrier, a type of canine mammal.",wire-haired Terrier,0,99999
1081,n03947888,"a photo of a pirate ship, a type of ship.",pirate ship,1,724
1082,n02058221,"a photo of a albatross, a type of bird.",albatross,1,146
1083,n04612504,"a photo of a yawl, a type of boat.",yawl,1,914
1084,n02018795,"a photo of a bustard bird, a type of bird.",bustard bird,1,138
1085,n02492035,"a photo of a white-headed capuchin monkey, a type of primate.",white-headed capuchin monkey,1,378
1086,n02102480,"a photo of a Sussex spaniel, a type of canine mammal.",Sussex spaniel,1,220
1087,n02096051,"a photo of a Airedale Terrier, a type of canine mammal.",Airedale Terrier,1,191
1088,n02085782,"a photo of a Japanese Chin spaniel, a type of canine mammal.",Japanese Chin spaniel,1,152
1089,n03384352,"a photo of a forklift, a type of truck.",forklift,1,561
1090,n04487081,"a photo of a trolleybus, a type of bus.",trolleybus,1,874
1091,n02094114,"a photo of a Norfolk Terrier, a type of canine mammal.",Norfolk Terrier,1,185
1092,n02113978,"a photo of a Mexican hairless dog (xoloitzcuintli), a type of canine mammal.",Mexican hairless dog (xoloitzcuintli),1,268
1093,n02051845,"a photo of a pelican, a type of bird.",pelican,1,144
1094,n01734418,"a photo of a king snake, a type of reptile.",king snake,1,56
